video_id,title,url,duration,tone,style,emotion,region_tags,language,duration_group,category
zpygIo9ZdqU,العلاقات العاطفية والجنسية مُحرمة على الدبلوماسيين الأميركيين في الصين بتعليمات صارمة من واشنطن!,https://www.youtube.com/watch?v=zpygIo9ZdqU,82,factual,news report,none,['Global'],Arabic,1 to 2 minutes,politics
YEBqoaHOhB8,القلوب المتعبة لـ 1٪ من مواليد العالم وجدت أخيرا ما يداويها.. جهاز بحجم حبة أرز!,https://www.youtube.com/watch?v=YEBqoaHOhB8,56,inspirational,news report,hope,['Global'],Arabic,Up to 1 minute,health
h1obQ6nm4ss,"""زوجتي لا يعجبها لون شعري"".. النجم جورج كلوني يفاجئ معجبيه ويمازحهم بسبب لون شعره الجديد",https://www.youtube.com/watch?v=h1obQ6nm4ss,45,casual,casual report,joy,['Global'],English,Up to 1 minute,entertainment
wSEDxs3Lj5E,إذا أردت الدراسة في أميركا عليك نسيان القضية!.شعار ترامب في حربه على الطلبة المؤيدين لفلسطين,https://www.youtube.com/watch?v=wSEDxs3Lj5E,75,confrontational,news report,anger,['Global'],Arabic,1 to 2 minutes,politics
UjrvMd0Ffzg,"طرد الممثلة التركية أيبوكي بوسات من مسلسل ""المنظمة"".. والسبب مواقفها من حكومة أردوغان!",https://www.youtube.com/watch?v=UjrvMd0Ffzg,50,confrontational,news report,anger,['Other'],Arabic,Up to 1 minute,entertainment
4e9Y6G4pmdM,5 أكاذيب كبرى روج لها ترامب لتبرير حربه الاقتصادية على العالم.. تعرف على الحقيقة,https://www.youtube.com/watch?v=4e9Y6G4pmdM,116,confrontational,news report,anger,['Global'],Arabic,1 to 2 minutes,economy
dChGD4q1ruk,200 مليون طفل في خطر!دراسة تكشف علاقة لعبة ماينكرافت الشهيرة بإدمان الأطفال على الألعاب الإلكترونية,https://www.youtube.com/watch?v=dChGD4q1ruk,75,casual,news report,fear,['Global'],Arabic,1 to 2 minutes,entertainment
gfcE9g28nGc,"""قنبلة الجيل"".. هدى الإتربي تتحدث عن تجربتها مع رامز جلال وتكشف حصرياً لبلينكس ما يجمعهما!",https://www.youtube.com/watch?v=gfcE9g28nGc,43,satirical,storytelling,joy,"['Egypt', 'North Africa', 'MENA']",Mixed,Up to 1 minute,entertainment
i-yP_L1qTLE,الشام منورة بأهلها.. ما سر انقطاع الكهرباء في سوريا ومن الذي يخرب ويسرق أعمدة الكهرباء؟,https://www.youtube.com/watch?v=i-yP_L1qTLE,70,factual,news report,none,"['Syria', 'Levant', 'MENA']",Arabic,1 to 2 minutes,society
yKBILlujxkg,"معجون متبّل! كنتاكي ""تدلّل"" دجاجها المقلي وتدخله سوق معجون الأسنان.. فهل يقضي فعلا على جراثيم الفم؟",https://www.youtube.com/watch?v=yKBILlujxkg,50,satirical,casual report,other,['Global'],English,Up to 1 minute,entertainment
3DNO92iPxlU,ما تفاصيل خطة إسرائيل الجديدة لحصار أهل غزة وتفريغ القطاع؟,https://www.youtube.com/watch?v=3DNO92iPxlU,153,confrontational,news report,anger,"['Palestine', 'Levant', 'MENA']",Arabic,2 to 5 minutes,politics
Wr1YVaBPmEg,"سر صادم اكتشفه 6 مليون ""مسلم"" بالصدفة.. تطبيق المواعدة (سلامز) مملوك لداعم صريح لإسرائيل",https://www.youtube.com/watch?v=Wr1YVaBPmEg,87,confrontational,news report,anger,['Global'],Arabic,1 to 2 minutes,society
iU0mzIFrPx0,"هل طفلك أناني؟.. ترند ""مشاركة الكوكيز"" على تيك توك يحقق 90 مليون تفاعل",https://www.youtube.com/watch?v=iU0mzIFrPx0,66,factual,casual report,none,['Global'],Arabic,1 to 2 minutes,society
_Ia-Q6fTA8o,ما حقيقة إعلان تركي آل الشيخ إصابة أحمد عز وإيقاف تصوير فيلم seven dogs؟,https://www.youtube.com/watch?v=_Ia-Q6fTA8o,78,satirical,other,other,"['Egypt', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,entertainment
H7lQN2ZFnYI,"فتوى للشيخ عثمان الخميس حول ""صور جيبلي"" التي تحولت إلى ترند تثير الجدل والانقسام.. ماذا قال؟",https://www.youtube.com/watch?v=H7lQN2ZFnYI,55,factual,storytelling,none,['MENA'],Arabic,Up to 1 minute,religion
V1aLhjiJnDg,"اليوتيوبر سبيد يحرق مليارات أميركا التي صرفت على ""تشويه صورة الصين""!.. ما القصة؟",https://www.youtube.com/watch?v=V1aLhjiJnDg,58,emotional,storytelling,other,['Global'],Arabic,Up to 1 minute,society
vZ_bxCwDlQ4,"بدلا من انتظار هدية العيد من الحكومة، هو من بادر وأهدى رئيسها.. مواطن يعطي رئيس وزراء العراق ""عيدية""",https://www.youtube.com/watch?v=vZ_bxCwDlQ4,40,emotional,storytelling,other,['Other'],Arabic,Up to 1 minute,society
SZRzk87TIZc,"تقاليد غريبة أم ""أعمال شعوذة"", طقوس غريبة من فريق أورلاندو بايرتس في ملعب مولودية الجزائر تثير الجدل",https://www.youtube.com/watch?v=SZRzk87TIZc,79,emotional,news report,other,"['Algeria', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,sports
36eUcUPFPQo,الراقصة دينا تعتبر مشاهد صيدنايا ذكاء اصطناعي وتكشف: كنت ألعب الطاولة مع باسل الأسد..,https://www.youtube.com/watch?v=36eUcUPFPQo,55,emotional,storytelling,other,"['Syria', 'Levant', 'MENA']",Arabic,Up to 1 minute,politics
SOIqA9hEOFA,فاجعة أمام الجمهور في العيد.. أسد يفترس ذراع مساعد المدرب خلال عرض للسيرك في طنطا بمصر,https://www.youtube.com/watch?v=SOIqA9hEOFA,73,emotional,storytelling,fear,"['Egypt', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,society
CUiDbauAP-s,"""المرأة التي تخاف ربها.. تحترم زوجها"".. إبراهيم الصمادي يتحدث عن تجاربه مع الزواج والطلاق",https://www.youtube.com/watch?v=CUiDbauAP-s,94,confrontational,storytelling,pride,['Other'],Arabic,1 to 2 minutes,society
y8dMBfhxuxI,أطباء تيك توك يُشخصون اضطراب فرط الحركة ويحولوه إلى تريند!.. هل تثقون بنصائحهم؟,https://www.youtube.com/watch?v=y8dMBfhxuxI,67,confrontational,other,anger,['Global'],Arabic,1 to 2 minutes,health
rOBRSZPXpgE,محتاج إجازة بعد الإجازة؟.. إنت مش لحالك مكتئب بعد عطلة العيد!,https://www.youtube.com/watch?v=rOBRSZPXpgE,56,satirical,other,sadness,['Other'],Arabic,Up to 1 minute,society
RNwDwBf6jTc,ليست باريس ولا ميلان.. ما هي المدينة الأكثر أناقة بالنسبة لصانعة المحتوى والمؤثرة علا فرحات؟,https://www.youtube.com/watch?v=RNwDwBf6jTc,31,casual,storytelling,pride,"['UAE', 'Gulf', 'MENA']",Mixed,Up to 1 minute,society
sWpPRbc97GM,"ملياردير عملات مشفرة طلع يزرع فطر بالفضاء! ٢٢ بحثا منها ""مهمة فلك"" السعودية انطلقت على متن فالكون 9",https://www.youtube.com/watch?v=sWpPRbc97GM,50,factual,news report,none,['Global'],Arabic,Up to 1 minute,technology
fTAIBRg8gFE,كيف وصفت ميار الببلاوي صديقتها إيناس النجار وهي عم تغسل جثمانها؟,https://www.youtube.com/watch?v=fTAIBRg8gFE,47,emotional,storytelling,sadness,['MENA'],Arabic,Up to 1 minute,culture
N8Cyd0yzXlI,الإنفلونسر التونسية ليدي سمارا تنهي الجدل حول السبب الحقيقي لخسارتها ابنتها في الشهر الثامن.,https://www.youtube.com/watch?v=N8Cyd0yzXlI,57,emotional,storytelling,sadness,"['Tunisia', 'North Africa', 'MENA']",Arabic,Up to 1 minute,society
I54n1KrJF4E,وزن أثقل ربح أكثر! ترند الأوزان على تيك توك لايفات تثير الجدل بخطورتها ومطالب لإيقافها.,https://www.youtube.com/watch?v=I54n1KrJF4E,65,confrontational,casual report,other,['Global'],Arabic,1 to 2 minutes,society
3qtmgGMQczY,حلاق النجوم اللبناني يكشف هوس رونالدو بقصات الشعر.. والمفاجأة الصادمة: كم يدفع الدون عن كل قصة؟,https://www.youtube.com/watch?v=3qtmgGMQczY,63,factual,storytelling,none,"['Lebanon', 'Levant', 'MENA']",Arabic,1 to 2 minutes,entertainment
j2LYNKBp7ks,"""نفق استيطاني"" يهدد ١٥٠ ألف فلسطيني بعد مصادقة إسرائيل على إنشائه لعزل القدس",https://www.youtube.com/watch?v=j2LYNKBp7ks,77,confrontational,news report,anger,"['Palestine', 'Levant', 'MENA']",Arabic,1 to 2 minutes,politics
YSiKqHJGyFg,"من ""فتيات الأسد""، لحذف أرقام واتساب، لإغراءات أميركا بحقول النفط، كيف ضحى الأسد بطوق نجاة أخير؟",https://www.youtube.com/watch?v=YSiKqHJGyFg,124,confrontational,news report,anger,"['Syria', 'Levant', 'MENA']",Arabic,2 to 5 minutes,politics
I1toBwYAgX0,المقدم موسى صار كفيفا والبطل مات.. طارق حرق نهايات مسلسلات رمضان بعشر ثوان.. كيف؟,https://www.youtube.com/watch?v=I1toBwYAgX0,134,emotional,storytelling,other,['MENA'],Arabic,2 to 5 minutes,entertainment
UyG9A4xyFuo,"كيف نصرف العيدية والجيب فاضي والكاش محاصر زي غزة.. بس ""خالو زعيتر"" عنده إلها حل ""امسح وحول""",https://www.youtube.com/watch?v=UyG9A4xyFuo,70,emotional,storytelling,sadness,['MENA'],Arabic,1 to 2 minutes,society
6TGopxhhjcc,"هؤلاء هم ""آخر الباقين من نسل الفراعنة"".. من هم ""نوبيو مصر"" وماذا تعني كلمة ""نوبيين"".",https://www.youtube.com/watch?v=6TGopxhhjcc,47,emotional,storytelling,pride,"['Egypt', 'North Africa', 'MENA']",Arabic,Up to 1 minute,culture
Qqa47pFbO-w,حرب بيانات تشتعل بين الأندية المصرية.. والجماهير غاضبة من تفضيل الأهلي!,https://www.youtube.com/watch?v=Qqa47pFbO-w,75,confrontational,news report,anger,"['Egypt', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,sports
ylngs-eaglk,دعوى قضائية غريبة من شركة سيارات ضد مغرد كويتي انتقد أحد موديلاتها.,https://www.youtube.com/watch?v=ylngs-eaglk,70,confrontational,storytelling,anger,['Other'],Arabic,1 to 2 minutes,society
O6s6enkCX-Y,تعابير وجه طريفة تتبعها الكثير من الفتيات أثناء وضع المكياج دون وعي,https://www.youtube.com/watch?v=O6s6enkCX-Y,53,factual,storytelling,none,['Global'],Arabic,Up to 1 minute,culture
aHRWEp-ikCo,تربية النمل🐜 وبيع المزارع #ترند على #تيك_توك  فهل هي هواية غريبة أم مشروع تجاري مربح؟,https://www.youtube.com/watch?v=aHRWEp-ikCo,45,casual,other,other,"['KSA', 'Gulf', 'MENA']",Arabic,Up to 1 minute,society
EbYLwLBfqi0,#العراق  راح يشهد المنافسة الرسمية PMNC IRAQ 2025 لـ PUBG Mobile,https://www.youtube.com/watch?v=EbYLwLBfqi0,51,inspirational,advertisement,pride,['Other'],Arabic,Up to 1 minute,entertainment
TybWrub-MrI,"أشتون هول رجل ""الروتين الصباحي"" يثير الجدل على تيك توك.. هل تجرب روتينه الغريب؟",https://www.youtube.com/watch?v=TybWrub-MrI,67,satirical,storytelling,other,['Global'],Arabic,1 to 2 minutes,society
U6z2LOmzCxs,ماذا يوجد في حقيبة علا فرحات؟ وما أغلى هدية اشتراها لها زوجها؟,https://www.youtube.com/watch?v=U6z2LOmzCxs,90,casual,storytelling,none,['Other'],Arabic,1 to 2 minutes,entertainment
CpJsJckVQjI,كارثة لمحبي الماتشا.. مشروبكم المفضل قد يختفي قريبا والسر في مزارع اليابان!,https://www.youtube.com/watch?v=CpJsJckVQjI,80,factual,news report,none,['Global'],Arabic,1 to 2 minutes,economy
OWZbdyGPCjU,"""خدعة تسويقية"".. فيفيان ويلسون، ابنة إيلون ماسك، تفتح النار على والدها وتسخر من مشروعه لـ المريخ",https://www.youtube.com/watch?v=OWZbdyGPCjU,100,confrontational,casual report,other,['Global'],English,1 to 2 minutes,technology
hMIpuN-Pf-o,يلا بزيادة يوم، والأردن معيد لحاله .. تفاعل طريف على السوشال ميديا بعد تحديد موعد عيد الفطر.,https://www.youtube.com/watch?v=hMIpuN-Pf-o,59,satirical,storytelling,other,['MENA'],Arabic,Up to 1 minute,society
6fTKashJIKU,ارموا حذاء Nike وانسوا وجبات ماكدونالدز!.. حملة مقاطعة فرنسية تهز صورة أميركا بأسواق فرنسا..,https://www.youtube.com/watch?v=6fTKashJIKU,72,confrontational,news report,anger,['Global'],Arabic,1 to 2 minutes,economy
Zi3q-Jw4Oho,حلول سريعة وفعالة لإزالة البقع الشائعة التي قد تفسد ملابس #العيد .. قبل أن تصبح ذكرى دائمة!,https://www.youtube.com/watch?v=Zi3q-Jw4Oho,50,factual,casual report,none,['Other'],Arabic,Up to 1 minute,society
wCIMRv2HAYA,"لوغان بول يستفز ميسي وحارسه .. المصارع الأميركي يقلل من ياسين تشويكو ويؤكد: ""إذا أراد مواجهتي فليأتِ",https://www.youtube.com/watch?v=wCIMRv2HAYA,51,confrontational,casual report,anger,['Global'],English,Up to 1 minute,sports
k2j6Q-nS4Z4,عراقي من ذي قار لجأ لخيار مر لإنقاذ كليته المريضة ببيع منزله.. لكن المفاجأة السعيدة أتته من الجيران!,https://www.youtube.com/watch?v=k2j6Q-nS4Z4,70,emotional,storytelling,hope,['Other'],Arabic,1 to 2 minutes,society
zUS7ygKxD3k,نكبر على كل شيء إلا العيدية! .. تعرفوا على إتيكيت المعايدة وتقديم العيدية في عيد الفطر المبارك.,https://www.youtube.com/watch?v=zUS7ygKxD3k,59,factual,storytelling,none,['MENA'],English,Up to 1 minute,society
BbErlpbP9bw,"1,5 مليون شجرة فقدتها غزة.. محمود زعيتر يواكب جهود الأهالي لإعادة غرس ما اقتلعته نيران الحرب.",https://www.youtube.com/watch?v=BbErlpbP9bw,69,emotional,storytelling,hope,"['Palestine', 'Levant', 'MENA']",Arabic,1 to 2 minutes,environment
W-gdAaHAoYU,جاء العيد وجاء موعد الحلويات ولكن احذر من تناول كميات كبيرة من الأكل والسكر بعد شهر الصيام.,https://www.youtube.com/watch?v=W-gdAaHAoYU,64,other,storytelling,hope,['MENA'],Arabic,1 to 2 minutes,health
Q1wKJUnbU2c,"هل رد حلواني ""العبد"" الشهير في #مصر بإعلان يتّهم فيه  ""بلبن"" بأنه يصنع ""سمك لبن تمر هندي""؟",https://www.youtube.com/watch?v=Q1wKJUnbU2c,67,satirical,storytelling,none,"['Egypt', 'North Africa', 'MENA']",Mixed,1 to 2 minutes,culture
Imya8FCl988,"ثورة الـ""جيبلي"" بعد السيلفي.. حسابات التواصل تغرق بالصور الكارتونية فهل انضممت أم ليس بعد؟",https://www.youtube.com/watch?v=Imya8FCl988,72,factual,casual report,none,['Global'],Mixed,1 to 2 minutes,technology
